Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,1979,0.022655,39.6621648,-8.1353519
Belarus,1979,0.013716,53.4250605,27.6971358
United Kingdom,1979,0.011668,54.7023545,-3.2765753
Poland,1979,0.022383,52.215933,19.134422
Belgium,1979,0.01125,50.6402809,4.6667145
Switzerland,1979,0.007328,46.7985624,8.2319736
West Germany,1979,0.011846,40.4203479,-79.1166983
Norway,1979,0.006868,61.1529386,8.7876653
Australia,1979,0.009723,-24.7761086,134.755
Scotland,1979,0.012159,56.7861112,-4.1140518
Lithuania,1979,0.015006,55.3500003,23.7499997
New Zealand -- Maori,1979,0.017201,-41.2086794,174.8683301
Spain,1979,0.012356,39.3260685,-4.8379791
Northern Ireland,1979,0.014306,54.5859836,-6.9591554
Iceland,1979,0.006167,64.9841821,-18.1059013
Austria,1979,0.013534,47.59397,14.12456
Russia,1979,0.019351,64.6863136,97.7453061
New Zealand,1979,0.010313,-41.5000831,172.8344077
England and Wales,1979,0.011498,51.5742454,-2.6999204
Taiwan,1979,0.00987,23.9739374,120.9820179
Hungary,1979,0.020721,47.1817585,19.5060937
France,1979,0.009119,46.603354,1.8883335
Netherlands,1979,0.007177,52.2434979,5.6343227
Ukraine,1979,0.014663,49.4871968,31.2718321
New Zealand -- Non-Maori,1979,0.009356,,
Luxembourg,1979,0.007741,49.8158683,6.1296751
Denmark,1979,0.006862,55.670249,10.3333283
The United States of America,1979,0.011711,35.4202289,-78.0254279
East Germany,1979,0.011018,43.0439394,-87.9081981
Latvia,1979,0.016138,56.8406494,24.7537645
Japan,1979,0.00688,36.5748441,139.2394179
Sweden,1979,0.006579,59.6749712,14.5208584
England and Wales,1979,0.011498,51.5742454,-2.6999204
Finland,1979,0.007271,63.2467777,25.9209164
Czechia,1979,0.013301,49.7439047,15.3381061
Italy,1979,0.01364,42.6384261,12.674297
Bulgaria,1979,0.017609,42.6073975,25.4856617
Estonia,1979,0.015381,58.7523778,25.3319078
Slovakia,1979,0.018241,48.7411522,19.4528646
Ireland,1979,0.011074,52.865196,-7.9794599
France,1979,0.009119,46.603354,1.8883335
Canada,1979,0.009714,61.0666922,-107.991707
