Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,2013,0.002341,39.6621648,-8.1353519
Greece,2013,0.003134,38.9953683,21.9877132
Belarus,2013,0.002964,53.4250605,27.6971358
United Kingdom,2013,0.003419,54.7023545,-3.2765753
Poland,2013,0.004169,52.215933,19.134422
Belgium,2013,0.003042,50.6402809,4.6667145
Switzerland,2013,0.00349,46.7985624,8.2319736
West Germany,2013,0.003086,40.4203479,-79.1166983
Norway,2013,0.002695,61.1529386,8.7876653
Australia,2013,0.003523,-24.7761086,134.755
Scotland,2013,0.003157,56.7861112,-4.1140518
Lithuania,2013,0.002951,55.3500003,23.7499997
Hong Kong,2013,0.001545,22.2793278,114.1628131
Spain,2013,0.002456,39.3260685,-4.8379791
Croatia,2013,0.003524,45.3658443,15.6575209
Israel,2013,0.002922,30.8124247,34.8594762
Northern Ireland,2013,0.003972,54.5859836,-6.9591554
Iceland,2013,0.002705,64.9841821,-18.1059013
Austria,2013,0.002679,47.59397,14.12456
Russia,2013,0.007251,64.6863136,97.7453061
New Zealand,2013,0.003852,-41.5000831,172.8344077
England and Wales,2013,0.003421,51.5742454,-2.6999204
Taiwan,2013,0.003583,23.9739374,120.9820179
Hungary,2013,0.004304,47.1817585,19.5060937
France,2013,0.003271,46.603354,1.8883335
Netherlands,2013,0.003463,52.2434979,5.6343227
Ukraine,2013,0.007003,49.4871968,31.2718321
Germany,2013,0.002972,51.1638175,10.4478313
Luxembourg,2013,0.003709,49.8158683,6.1296751
Denmark,2013,0.003541,55.670249,10.3333283
The United States of America,2013,0.005361,35.4202289,-78.0254279
East Germany,2013,0.002413,43.0439394,-87.9081981
Latvia,2013,0.004098,56.8406494,24.7537645
Japan,2013,0.001987,36.5748441,139.2394179
Sweden,2013,0.002489,59.6749712,14.5208584
Chile,2013,0.006222,-31.7613365,-71.3187697
England and Wales,2013,0.003421,51.5742454,-2.6999204
Finland,2013,0.001525,63.2467777,25.9209164
Czechia,2013,0.002036,49.7439047,15.3381061
Italy,2013,0.002486,42.6384261,12.674297
Republic of Korea,2013,0.002803,36.638392,127.6961188
Slovenia,2013,0.00287,46.1199444,14.8153333
Bulgaria,2013,0.006503,42.6073975,25.4856617
Estonia,2013,0.002213,58.7523778,25.3319078
Slovakia,2013,0.005273,48.7411522,19.4528646
Ireland,2013,0.003152,52.865196,-7.9794599
France,2013,0.003271,46.603354,1.8883335
Canada,2013,0.004593,61.0666922,-107.991707
