Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,1993,0.007378,39.6621648,-8.1353519
Greece,1993,0.007786,38.9953683,21.9877132
Belarus,1993,0.010269,53.4250605,27.6971358
United Kingdom,1993,0.005632,54.7023545,-3.2765753
Poland,1993,0.014192,52.215933,19.134422
Belgium,1993,0.00647,50.6402809,4.6667145
Switzerland,1993,0.00524,46.7985624,8.2319736
West Germany,1993,0.004956,40.4203479,-79.1166983
Norway,1993,0.004384,61.1529386,8.7876653
Australia,1993,0.005326,-24.7761086,134.755
Scotland,1993,0.005459,56.7861112,-4.1140518
Lithuania,1993,0.01277,55.3500003,23.7499997
Hong Kong,1993,0.004295,22.2793278,114.1628131
New Zealand -- Maori,1993,0.009948,-41.2086794,174.8683301
Spain,1993,0.005827,39.3260685,-4.8379791
Israel,1993,0.007253,30.8124247,34.8594762
Northern Ireland,1993,0.006386,54.5859836,-6.9591554
Iceland,1993,0.003038,64.9841821,-18.1059013
Austria,1993,0.005605,47.59397,14.12456
Russia,1993,0.0167,64.6863136,97.7453061
New Zealand,1993,0.006662,-41.5000831,172.8344077
England and Wales,1993,0.005621,51.5742454,-2.6999204
Taiwan,1993,0.00488,23.9739374,120.9820179
Hungary,1993,0.011065,47.1817585,19.5060937
France,1993,0.005385,46.603354,1.8883335
Netherlands,1993,0.005349,52.2434979,5.6343227
Ukraine,1993,0.011997,49.4871968,31.2718321
Germany,1993,0.005036,51.1638175,10.4478313
New Zealand -- Non-Maori,1993,0.006215,,
Luxembourg,1993,0.005091,49.8158683,6.1296751
Denmark,1993,0.004756,55.670249,10.3333283
The United States of America,1993,0.007635,35.4202289,-78.0254279
East Germany,1993,0.00572,43.0439394,-87.9081981
Latvia,1993,0.013515,56.8406494,24.7537645
Japan,1993,0.003991,36.5748441,139.2394179
Sweden,1993,0.004113,59.6749712,14.5208584
Chile,1993,0.012412,-31.7613365,-71.3187697
England and Wales,1993,0.005621,51.5742454,-2.6999204
Finland,1993,0.003769,63.2467777,25.9209164
Czechia,1993,0.007233,49.7439047,15.3381061
Italy,1993,0.006367,42.6384261,12.674297
Slovenia,1993,0.005419,46.1199444,14.8153333
Bulgaria,1993,0.012886,42.6073975,25.4856617
Estonia,1993,0.012605,58.7523778,25.3319078
Slovakia,1993,0.008759,48.7411522,19.4528646
Ireland,1993,0.00552,52.865196,-7.9794599
France,1993,0.005385,46.603354,1.8883335
Canada,1993,0.005587,61.0666922,-107.991707
