Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,1998,0.005439,39.6621648,-8.1353519
Greece,1998,0.006145,38.9953683,21.9877132
Belarus,1998,0.009296,53.4250605,27.6971358
United Kingdom,1998,0.005027,54.7023545,-3.2765753
Poland,1998,0.008545,52.215933,19.134422
Belgium,1998,0.004733,50.6402809,4.6667145
Switzerland,1998,0.003981,46.7985624,8.2319736
West Germany,1998,0.004044,40.4203479,-79.1166983
Norway,1998,0.003355,61.1529386,8.7876653
Australia,1998,0.004404,-24.7761086,134.755
Scotland,1998,0.004878,56.7861112,-4.1140518
Lithuania,1998,0.00799,55.3500003,23.7499997
Hong Kong,1998,0.002771,22.2793278,114.1628131
New Zealand -- Maori,1998,0.005542,-41.2086794,174.8683301
Spain,1998,0.00439,39.3260685,-4.8379791
Israel,1998,0.005306,30.8124247,34.8594762
Northern Ireland,1998,0.005174,54.5859836,-6.9591554
Iceland,1998,0.003427,64.9841821,-18.1059013
Austria,1998,0.004396,47.59397,14.12456
Russia,1998,0.014367,64.6863136,97.7453061
New Zealand,1998,0.004267,-41.5000831,172.8344077
England and Wales,1998,0.005035,51.5742454,-2.6999204
Taiwan,1998,0.006344,23.9739374,120.9820179
Hungary,1998,0.008438,47.1817585,19.5060937
France,1998,0.004254,46.603354,1.8883335
Netherlands,1998,0.004429,52.2434979,5.6343227
Ukraine,1998,0.010474,49.4871968,31.2718321
Germany,1998,0.004076,51.1638175,10.4478313
New Zealand -- Non-Maori,1998,0.00388,,
Luxembourg,1998,0.004597,49.8158683,6.1296751
Denmark,1998,0.004581,55.670249,10.3333283
The United States of America,1998,0.006852,35.4202289,-78.0254279
East Germany,1998,0.004295,43.0439394,-87.9081981
Latvia,1998,0.012979,56.8406494,24.7537645
Japan,1998,0.003475,36.5748441,139.2394179
Sweden,1998,0.003004,59.6749712,14.5208584
Chile,1998,0.009868,-31.7613365,-71.3187697
England and Wales,1998,0.005035,51.5742454,-2.6999204
Finland,1998,0.003737,63.2467777,25.9209164
Czechia,1998,0.00466,49.7439047,15.3381061
Italy,1998,0.005073,42.6384261,12.674297
Slovenia,1998,0.004033,46.1199444,14.8153333
Bulgaria,1998,0.013195,42.6073975,25.4856617
Estonia,1998,0.008715,58.7523778,25.3319078
Slovakia,1998,0.008159,48.7411522,19.4528646
Ireland,1998,0.004705,52.865196,-7.9794599
France,1998,0.004254,46.603354,1.8883335
Canada,1998,0.004792,61.0666922,-107.991707
