Country,Year,Female Baby Death Rate,Latitude,Longitude
Belgium,1867,0.144435,50.6402809,4.6667145
Norway,1867,0.099055,61.1529386,8.7876653
Scotland,1867,0.116062,56.7861112,-4.1140518
Iceland,1867,0.26272,64.9841821,-18.1059013
England and Wales,1867,0.152443,51.5742454,-2.6999204
France,1867,0.1735,46.603354,1.8883335
Netherlands,1867,0.221029,52.2434979,5.6343227
Denmark,1867,0.130737,55.670249,10.3333283
Sweden,1867,0.137349,59.6749712,14.5208584
England and Wales,1867,0.152443,51.5742454,-2.6999204
France,1867,0.1735,46.603354,1.8883335
