Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,2000,0.005181,39.6621648,-8.1353519
Greece,2000,0.004753,38.9953683,21.9877132
Belarus,2000,0.008038,53.4250605,27.6971358
United Kingdom,2000,0.005018,54.7023545,-3.2765753
Poland,2000,0.00729,52.215933,19.134422
Belgium,2000,0.004469,50.6402809,4.6667145
Switzerland,2000,0.004466,46.7985624,8.2319736
West Germany,2000,0.003955,40.4203479,-79.1166983
Norway,2000,0.003282,61.1529386,8.7876653
Australia,2000,0.004656,-24.7761086,134.755
Scotland,2000,0.005027,56.7861112,-4.1140518
Lithuania,2000,0.008733,55.3500003,23.7499997
Hong Kong,2000,0.003112,22.2793278,114.1628131
New Zealand -- Maori,2000,0.007558,-41.2086794,174.8683301
Spain,2000,0.004121,39.3260685,-4.8379791
Israel,2000,0.004722,30.8124247,34.8594762
Northern Ireland,2000,0.00443,54.5859836,-6.9591554
Iceland,2000,0.001411,64.9841821,-18.1059013
Austria,2000,0.004217,47.59397,14.12456
Russia,2000,0.013619,64.6863136,97.7453061
New Zealand,2000,0.00573,-41.5000831,172.8344077
England and Wales,2000,0.005038,51.5742454,-2.6999204
Taiwan,2000,0.006418,23.9739374,120.9820179
Hungary,2000,0.008789,47.1817585,19.5060937
France,2000,0.003934,46.603354,1.8883335
Netherlands,2000,0.004775,52.2434979,5.6343227
Ukraine,2000,0.009918,49.4871968,31.2718321
Germany,2000,0.003859,51.1638175,10.4478313
New Zealand -- Non-Maori,2000,0.005112,,
Luxembourg,2000,0.004439,49.8158683,6.1296751
Denmark,2000,0.004594,55.670249,10.3333283
The United States of America,2000,0.006499,35.4202289,-78.0254279
East Germany,2000,0.003283,43.0439394,-87.9081981
Latvia,2000,0.009108,56.8406494,24.7537645
Japan,2000,0.003036,36.5748441,139.2394179
Sweden,2000,0.002837,59.6749712,14.5208584
Chile,2000,0.009084,-31.7613365,-71.3187697
England and Wales,2000,0.005038,51.5742454,-2.6999204
Finland,2000,0.003169,63.2467777,25.9209164
Czechia,2000,0.003582,49.7439047,15.3381061
Italy,2000,0.004257,42.6384261,12.674297
Slovenia,2000,0.004282,46.1199444,14.8153333
Bulgaria,2000,0.012407,42.6073975,25.4856617
Estonia,2000,0.007325,58.7523778,25.3319078
Slovakia,2000,0.007142,48.7411522,19.4528646
Ireland,2000,0.005155,52.865196,-7.9794599
France,2000,0.003934,46.603354,1.8883335
Canada,2000,0.004551,61.0666922,-107.991707
