Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,1983,0.017611,39.6621648,-8.1353519
Greece,1983,0.012637,38.9953683,21.9877132
Belarus,1983,0.012917,53.4250605,27.6971358
United Kingdom,1983,0.008965,54.7023545,-3.2765753
Poland,1983,0.020508,52.215933,19.134422
Belgium,1983,0.008944,50.6402809,4.6667145
Switzerland,1983,0.006478,46.7985624,8.2319736
West Germany,1983,0.008825,40.4203479,-79.1166983
Norway,1983,0.006947,61.1529386,8.7876653
Australia,1983,0.00882,-24.7761086,134.755
Scotland,1983,0.008358,56.7861112,-4.1140518
Lithuania,1983,0.012137,55.3500003,23.7499997
New Zealand -- Maori,1983,0.017593,-41.2086794,174.8683301
Spain,1983,0.00959,39.3260685,-4.8379791
Israel,1983,0.013365,30.8124247,34.8594762
Northern Ireland,1983,0.010175,54.5859836,-6.9591554
Iceland,1983,0.006097,64.9841821,-18.1059013
Austria,1983,0.009894,47.59397,14.12456
Russia,1983,0.017339,64.6863136,97.7453061
New Zealand,1983,0.01153,-41.5000831,172.8344077
England and Wales,1983,0.008976,51.5742454,-2.6999204
Taiwan,1983,0.007544,23.9739374,120.9820179
Hungary,1983,0.016439,47.1817585,19.5060937
France,1983,0.007807,46.603354,1.8883335
Netherlands,1983,0.007543,52.2434979,5.6343227
Ukraine,1983,0.013297,49.4871968,31.2718321
New Zealand -- Non-Maori,1983,0.010651,,
Luxembourg,1983,0.009148,49.8158683,6.1296751
Denmark,1983,0.006478,55.670249,10.3333283
The United States of America,1983,0.00993,35.4202289,-78.0254279
East Germany,1983,0.008727,43.0439394,-87.9081981
Latvia,1983,0.013774,56.8406494,24.7537645
Japan,1983,0.005638,36.5748441,139.2394179
Sweden,1983,0.007001,59.6749712,14.5208584
England and Wales,1983,0.008976,51.5742454,-2.6999204
Finland,1983,0.005798,63.2467777,25.9209164
Czechia,1983,0.011684,49.7439047,15.3381061
Italy,1983,0.010915,42.6384261,12.674297
Slovenia,1983,0.012665,46.1199444,14.8153333
Bulgaria,1983,0.014788,42.6073975,25.4856617
Estonia,1983,0.012991,58.7523778,25.3319078
Slovakia,1983,0.015311,48.7411522,19.4528646
Ireland,1983,0.009172,52.865196,-7.9794599
France,1983,0.007807,46.603354,1.8883335
Canada,1983,0.007801,61.0666922,-107.991707
