Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,1967,0.05636,39.6621648,-8.1353519
Belarus,1967,0.018056,53.4250605,27.6971358
United Kingdom,1967,0.016766,54.7023545,-3.2765753
Poland,1967,0.033223,52.215933,19.134422
Belgium,1967,0.019471,50.6402809,4.6667145
Switzerland,1967,0.014829,46.7985624,8.2319736
West Germany,1967,0.019829,40.4203479,-79.1166983
Norway,1967,0.012094,61.1529386,8.7876653
Australia,1967,0.015852,-24.7761086,134.755
Scotland,1967,0.019059,56.7861112,-4.1140518
Lithuania,1967,0.018,55.3500003,23.7499997
New Zealand -- Maori,1967,0.027553,-41.2086794,174.8683301
Spain,1967,0.030752,39.3260685,-4.8379791
Northern Ireland,1967,0.022892,54.5859836,-6.9591554
Iceland,1967,0.012677,64.9841821,-18.1059013
Austria,1967,0.022435,47.59397,14.12456
Russia,1967,0.022,64.6863136,97.7453061
New Zealand,1967,0.015816,-41.5000831,172.8344077
England and Wales,1967,0.016269,51.5742454,-2.6999204
Hungary,1967,0.035179,47.1817585,19.5060937
France,1967,0.017993,46.603354,1.8883335
Netherlands,1967,0.011579,52.2434979,5.6343227
Ukraine,1967,0.015631,49.4871968,31.2718321
New Zealand -- Non-Maori,1967,0.01406,,
Luxembourg,1967,0.016596,49.8158683,6.1296751
Denmark,1967,0.01195,55.670249,10.3333283
The United States of America,1967,0.01974,35.4202289,-78.0254279
East Germany,1967,0.018199,43.0439394,-87.9081981
Latvia,1967,0.016045,56.8406494,24.7537645
Japan,1967,0.014986,36.5748441,139.2394179
Sweden,1967,0.011246,59.6749712,14.5208584
England and Wales,1967,0.016269,51.5742454,-2.6999204
Finland,1967,0.01354,63.2467777,25.9209164
Czechia,1967,0.018863,49.7439047,15.3381061
Italy,1967,0.03005,42.6384261,12.674297
Bulgaria,1967,0.030392,42.6073975,25.4856617
Estonia,1967,0.018092,58.7523778,25.3319078
Slovakia,1967,0.021964,48.7411522,19.4528646
Ireland,1967,0.021479,52.865196,-7.9794599
France,1967,0.017993,46.603354,1.8883335
Canada,1967,0.019414,61.0666922,-107.991707
