Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,1986,0.014162,39.6621648,-8.1353519
Greece,1986,0.010656,38.9953683,21.9877132
Belarus,1986,0.011423,53.4250605,27.6971358
United Kingdom,1986,0.008112,54.7023545,-3.2765753
Poland,1986,0.018338,52.215933,19.134422
Belgium,1986,0.007619,50.6402809,4.6667145
Switzerland,1986,0.006092,46.7985624,8.2319736
West Germany,1986,0.007776,40.4203479,-79.1166983
Norway,1986,0.007339,61.1529386,8.7876653
Australia,1986,0.007584,-24.7761086,134.755
Scotland,1986,0.007669,56.7861112,-4.1140518
Lithuania,1986,0.009618,55.3500003,23.7499997
Hong Kong,1986,0.007026,22.2793278,114.1628131
New Zealand -- Maori,1986,0.011836,-41.2086794,174.8683301
Spain,1986,0.008004,39.3260685,-4.8379791
Israel,1986,0.010933,30.8124247,34.8594762
Northern Ireland,1986,0.00936,54.5859836,-6.9591554
Iceland,1986,0.003124,64.9841821,-18.1059013
Austria,1986,0.00864,47.59397,14.12456
Russia,1986,0.016734,64.6863136,97.7453061
New Zealand,1986,0.010052,-41.5000831,172.8344077
England and Wales,1986,0.008104,51.5742454,-2.6999204
Taiwan,1986,0.006187,23.9739374,120.9820179
Hungary,1986,0.016415,47.1817585,19.5060937
France,1986,0.007148,46.603354,1.8883335
Netherlands,1986,0.007023,52.2434979,5.6343227
Ukraine,1986,0.012668,49.4871968,31.2718321
New Zealand -- Non-Maori,1986,0.00974,,
Luxembourg,1986,0.004955,49.8158683,6.1296751
Denmark,1986,0.007648,55.670249,10.3333283
The United States of America,1986,0.009218,35.4202289,-78.0254279
East Germany,1986,0.007792,43.0439394,-87.9081981
Latvia,1986,0.011131,56.8406494,24.7537645
Japan,1986,0.004767,36.5748441,139.2394179
Sweden,1986,0.005324,59.6749712,14.5208584
England and Wales,1986,0.008104,51.5742454,-2.6999204
Finland,1986,0.004649,63.2467777,25.9209164
Czechia,1986,0.010459,49.7439047,15.3381061
Italy,1986,0.008759,42.6384261,12.674297
Slovenia,1986,0.010616,46.1199444,14.8153333
Bulgaria,1986,0.012258,42.6073975,25.4856617
Estonia,1986,0.015408,58.7523778,25.3319078
Slovakia,1986,0.012437,48.7411522,19.4528646
Ireland,1986,0.008244,52.865196,-7.9794599
France,1986,0.007148,46.603354,1.8883335
Canada,1986,0.007062,61.0666922,-107.991707
