Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,2009,0.003071,39.6621648,-8.1353519
Greece,2009,0.002973,38.9953683,21.9877132
Belarus,2009,0.003998,53.4250605,27.6971358
United Kingdom,2009,0.004211,54.7023545,-3.2765753
Poland,2009,0.004856,52.215933,19.134422
Belgium,2009,0.003098,50.6402809,4.6667145
Switzerland,2009,0.003818,46.7985624,8.2319736
West Germany,2009,0.003172,40.4203479,-79.1166983
Norway,2009,0.002455,61.1529386,8.7876653
Australia,2009,0.003518,-24.7761086,134.755
Scotland,2009,0.003192,56.7861112,-4.1140518
Lithuania,2009,0.004671,55.3500003,23.7499997
Hong Kong,2009,0.002899,22.2793278,114.1628131
Spain,2009,0.002854,39.3260685,-4.8379791
Croatia,2009,0.005493,45.3658443,15.6575209
Israel,2009,0.003645,30.8124247,34.8594762
Northern Ireland,2009,0.00497,54.5859836,-6.9591554
Iceland,2009,0.001661,64.9841821,-18.1059013
Austria,2009,0.003533,47.59397,14.12456
Russia,2009,0.007288,64.6863136,97.7453061
New Zealand,2009,0.004448,-41.5000831,172.8344077
England and Wales,2009,0.00427,51.5742454,-2.6999204
Taiwan,2009,0.004266,23.9739374,120.9820179
Hungary,2009,0.00494,47.1817585,19.5060937
France,2009,0.003384,46.603354,1.8883335
Netherlands,2009,0.003518,52.2434979,5.6343227
Ukraine,2009,0.008321,49.4871968,31.2718321
Germany,2009,0.00304,51.1638175,10.4478313
Luxembourg,2009,0.003287,49.8158683,6.1296751
Denmark,2009,0.00288,55.670249,10.3333283
The United States of America,2009,0.005887,35.4202289,-78.0254279
East Germany,2009,0.002392,43.0439394,-87.9081981
Latvia,2009,0.007118,56.8406494,24.7537645
Japan,2009,0.002138,36.5748441,139.2394179
Sweden,2009,0.002428,59.6749712,14.5208584
Chile,2009,0.007244,-31.7613365,-71.3187697
England and Wales,2009,0.00427,51.5742454,-2.6999204
Finland,2009,0.002831,63.2467777,25.9209164
Czechia,2009,0.002674,49.7439047,15.3381061
Italy,2009,0.003164,42.6384261,12.674297
Republic of Korea,2009,0.003132,36.638392,127.6961188
Slovenia,2009,0.002527,46.1199444,14.8153333
Bulgaria,2009,0.008064,42.6073975,25.4856617
Estonia,2009,0.002967,58.7523778,25.3319078
Slovakia,2009,0.004775,48.7411522,19.4528646
Ireland,2009,0.002854,52.865196,-7.9794599
France,2009,0.003384,46.603354,1.8883335
Canada,2009,0.004785,61.0666922,-107.991707
