Country,Year,Female Baby Death Rate,Latitude,Longitude
Belgium,1874,0.135922,50.6402809,4.6667145
Norway,1874,0.104804,61.1529386,8.7876653
Scotland,1874,0.123009,56.7861112,-4.1140518
Iceland,1874,0.18055,64.9841821,-18.1059013
England and Wales,1874,0.150392,51.5742454,-2.6999204
France,1874,0.162628,46.603354,1.8883335
Netherlands,1874,0.215731,52.2434979,5.6343227
Denmark,1874,0.14151,55.670249,10.3333283
Sweden,1874,0.150103,59.6749712,14.5208584
England and Wales,1874,0.150392,51.5742454,-2.6999204
Italy,1874,0.239411,42.6384261,12.674297
France,1874,0.162628,46.603354,1.8883335
