Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,2021,0.002297,39.6621648,-8.1353519
Belgium,2021,0.00259,50.6402809,4.6667145
Switzerland,2021,0.00294,46.7985624,8.2319736
Norway,2021,0.001755,61.1529386,8.7876653
New Zealand,2021,0.003726,-41.5000831,172.8344077
Luxembourg,2021,0.003419,49.8158683,6.1296751
Denmark,2021,0.003163,55.670249,10.3333283
The United States of America,2021,0.005146,35.4202289,-78.0254279
Japan,2021,0.001617,36.5748441,139.2394179
Sweden,2021,0.00166,59.6749712,14.5208584
Finland,2021,0.001911,63.2467777,25.9209164
Czechia,2021,0.001828,49.7439047,15.3381061
Bulgaria,2021,0.00548,42.6073975,25.4856617
