Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,2012,0.003272,39.6621648,-8.1353519
Greece,2012,0.002485,38.9953683,21.9877132
Belarus,2012,0.003021,53.4250605,27.6971358
United Kingdom,2012,0.003642,54.7023545,-3.2765753
Poland,2012,0.004262,52.215933,19.134422
Belgium,2012,0.003152,50.6402809,4.6667145
Switzerland,2012,0.003771,46.7985624,8.2319736
West Germany,2012,0.00316,40.4203479,-79.1166983
Norway,2012,0.002141,61.1529386,8.7876653
Australia,2012,0.003165,-24.7761086,134.755
Scotland,2012,0.002934,56.7861112,-4.1140518
Lithuania,2012,0.003461,55.3500003,23.7499997
Hong Kong,2012,0.002889,22.2793278,114.1628131
Spain,2012,0.002772,39.3260685,-4.8379791
Croatia,2012,0.003493,45.3658443,15.6575209
Israel,2012,0.003361,30.8124247,34.8594762
Northern Ireland,2012,0.003335,54.5859836,-6.9591554
Iceland,2012,0.001386,64.9841821,-18.1059013
Austria,2012,0.003282,47.59397,14.12456
Russia,2012,0.007921,64.6863136,97.7453061
New Zealand,2012,0.003831,-41.5000831,172.8344077
England and Wales,2012,0.00371,51.5742454,-2.6999204
Taiwan,2012,0.003932,23.9739374,120.9820179
Hungary,2012,0.005041,47.1817585,19.5060937
France,2012,0.003133,46.603354,1.8883335
Netherlands,2012,0.003327,52.2434979,5.6343227
Ukraine,2012,0.007563,49.4871968,31.2718321
Germany,2012,0.003069,51.1638175,10.4478313
Luxembourg,2012,0.002424,49.8158683,6.1296751
Denmark,2012,0.003323,55.670249,10.3333283
The United States of America,2012,0.005465,35.4202289,-78.0254279
East Germany,2012,0.002628,43.0439394,-87.9081981
Latvia,2012,0.005727,56.8406494,24.7537645
Japan,2012,0.002133,36.5748441,139.2394179
Sweden,2012,0.002293,59.6749712,14.5208584
Chile,2012,0.006933,-31.7613365,-71.3187697
England and Wales,2012,0.00371,51.5742454,-2.6999204
Finland,2012,0.002278,63.2467777,25.9209164
Czechia,2012,0.002356,49.7439047,15.3381061
Italy,2012,0.002827,42.6384261,12.674297
Republic of Korea,2012,0.00283,36.638392,127.6961188
Slovenia,2012,0.001687,46.1199444,14.8153333
Bulgaria,2012,0.006364,42.6073975,25.4856617
Estonia,2012,0.004018,58.7523778,25.3319078
Slovakia,2012,0.004909,48.7411522,19.4528646
Ireland,2012,0.003496,52.865196,-7.9794599
France,2012,0.003133,46.603354,1.8883335
Canada,2012,0.004565,61.0666922,-107.991707
