Country,Year,Female Baby Death Rate,Latitude,Longitude
Belgium,1894,0.157592,50.6402809,4.6667145
Switzerland,1894,0.149401,46.7985624,8.2319736
Norway,1894,0.089995,61.1529386,8.7876653
Scotland,1894,0.112716,56.7861112,-4.1140518
Iceland,1894,0.116466,64.9841821,-18.1059013
England and Wales,1894,0.132754,51.5742454,-2.6999204
France,1894,0.154408,46.603354,1.8883335
Netherlands,1894,0.163736,52.2434979,5.6343227
Denmark,1894,0.133539,55.670249,10.3333283
Sweden,1894,0.097618,59.6749712,14.5208584
England and Wales,1894,0.132754,51.5742454,-2.6999204
Finland,1894,0.130453,63.2467777,25.9209164
Italy,1894,0.190714,42.6384261,12.674297
France,1894,0.154408,46.603354,1.8883335
