Country,Year,Female Baby Death Rate,Latitude,Longitude
Spain,1964,0.035966,39.3260685,-4.8379791
Northern Ireland,1964,0.022871,54.5859836,-6.9591554
Iceland,1964,0.014992,64.9841821,-18.1059013
Austria,1964,0.025652,47.59397,14.12456
Russia,1964,0.025222,64.6863136,97.7453061
New Zealand,1964,0.016159,-41.5000831,172.8344077
England and Wales,1964,0.018081,51.5742454,-2.6999204
Hungary,1964,0.036242,47.1817585,19.5060937
France,1964,0.020461,46.603354,1.8883335
Netherlands,1964,0.012624,52.2434979,5.6343227
Ukraine,1964,0.018873,49.4871968,31.2718321
New Zealand -- Non-Maori,1964,0.014959,,
Luxembourg,1964,0.022648,49.8158683,6.1296751
Denmark,1964,0.0162,55.670249,10.3333283
The United States of America,1964,0.021994,35.4202289,-78.0254279
East Germany,1964,0.02456,43.0439394,-87.9081981
Latvia,1964,0.018787,56.8406494,24.7537645
Japan,1964,0.018754,36.5748441,139.2394179
Sweden,1964,0.013143,59.6749712,14.5208584
England and Wales,1964,0.018081,51.5742454,-2.6999204
Finland,1964,0.014204,63.2467777,25.9209164
Czechia,1964,0.016503,49.7439047,15.3381061
Italy,1964,0.034589,42.6384261,12.674297
Bulgaria,1964,0.030575,42.6073975,25.4856617
Estonia,1964,0.024443,58.7523778,25.3319078
Slovakia,1964,0.022991,48.7411522,19.4528646
Ireland,1964,0.024565,52.865196,-7.9794599
France,1964,0.020461,46.603354,1.8883335
Canada,1964,0.021545,61.0666922,-107.991707
